STUDENT,SCHOOL,CITY,GROUP,SUBJECT,SCORE,STARTDATE,ENDDATE,DURATION,ACTIVITYID
337FC419,3C49AA57,Monterrey,55307DCA,Español,6.4,09:41.9,34:12.6,5007,216492
E2DA9C2F,AE9E4D9C,Phoenix,A466AB58,Matemáticas,4,05:45.1,35:31.8,5311,213224
54610648,A486798D,México,FEEBEF8E,Español,7.2,03:00.4,46:10.4,2573,213762
31C5F8E2,9E8D7DEF,Curitiba,7.21E+96,Matemáticas,4.2,14:46.4,08:25.0,3167,215158
318953CE,A486798D,México,176A123A,Matemáticas,4.8,01:18.9,57:48.3,3307,211883
BC549C86,7FB68715,México,5467F1B9,Español,8.4,17:43.9,24:39.4,7184,223463
243775D1,A2AB9C69,Santiago,E2ACA14A,Español,4.8,02:02.5,52:41.9,3016,217492
6EDA4B70,9978663E,Madrid,456EBE2F,Español,2.4,47:48.6,12:57.6,1473,223134
D13D0179,A486798D,México,FEEBEF8E,Español,7.2,41:45.7,23:28.5,2480,219117
FA77D5A0,3C49AA57,Monterrey,C8DEAA98,Español,8.4,26:38.6,29:10.9,3704,225064
BD1C98E2,9978663E,Madrid,E4F31EF2,Español,3.4,36:59.6,54:54.0,983,224217
E754653C,67BB77A5,Brasilia,6163354B,Matemáticas,4.4,57:32.6,39:58.5,6090,213441
45EB043F,3C81C45E,Barcelona,D0E366EC,Español,2.8,10:34.5,41:14.4,1184,216849
48B314B4,A486798D,México,2DD38A8B,Español,5.8,18:28.3,30:43.5,2723,216287
BF98101A,3C81C45E,Barcelona,D0E366EC,Matemáticas,3.2,05:25.3,32:06.9,5161,213033
FBC7D230,A486798D,México,B9337BA4,Español,6.2,13:09.8,56:49.2,2588,220682
D2070D11,3C49AA57,Monterrey,53E57061,Español,NULL,43:50.1,NULL,NULL,NULL
8622FC41,A486798D,México,A57CA1E9,Matemáticas,4.2,14:35.0,26:57.9,3014,212789
571A8E6B,A486798D,México,2B5DD894,Español,3.8,05:32.3,20:21.3,864,212523
CFA630BE,9978663E,Madrid,38A6F80C,Español,2,26:13.1,32:18.4,214,226611
6283E80F,A486798D,México,2DD38A8B,Matemáticas,5.4,54:45.9,13:27.9,8185,215421
5A98F111,AE9E4D9C,Phoenix,15C13213,Español,7,55:04.3,17:41.1,8340,215628
EC0D8CCE,9978663E,Madrid,38A6F80C,Español,3.6,59:01.8,20:54.9,1250,223368
0F1B047C,D72C102D,Berlín,401C2F60,Matemáticas,2.4,59:50.5,47:23.6,16944,224051
E829B3D7,7FB68715,México,08B65284,Español,7,43:12.9,41:33.2,2445,225400
09C7562D,A486798D,México,2DD38A8B,Matemáticas,6.2,57:05.6,54:42.3,3198,211826
39E1BE73,A486798D,México,2DD38A8B,Español,7.4,14:39.3,02:00.3,2775,217973
968EF3C6,A486798D,México,2B5DD894,Matemáticas,5.8,00:25.8,23:37.2,4864,212665
BF8D68B2,A486798D,México,7553FBC5,Matemáticas,7.4,05:30.4,59:06.5,3117,220772
0B21274F,67BB77A5,Brasilia,FB17AEE0,Español,6,27:59.8,21:21.7,3168,212568
1F4B49AA,A486798D,México,D2F5812E,Español,7.8,06:46.8,54:41.3,2293,211825
B750983D,A486798D,México,A57CA1E9,Matemáticas,3.2,03:01.7,37:49.6,315,213335
A92A96CD,4A1E545C,México,CA898FDD,Matemáticas,6.8,43:16.8,21:38.0,5812,221588
57EC0131,E09B244A,México,3F66EBFE,Español,6,44:52.0,41:17.8,3346,219992
0692BF27,AFDB98BD,México,B03A01BD,Matemáticas,8.4,40:05.9,45:48.6,7068,222396
77096315,A486798D,México,A57CA1E9,Matemáticas,5.4,08:57.8,27:11.8,4622,223525
73E3B8FA,BC38F61F,Mazatlán,634B7621,Matemáticas,4,01:53.1,33:10.6,5295,226557
A5E271C5,A486798D,México,2B5DD894,Español,7.6,08:26.9,02:09.6,3190,214775
F63EF0D9,A486798D,México,EA11A637,Español,4,22:28.2,56:48.4,2043,217709
C0AB929E,A486798D,México,9EFFF4B8,Matemáticas,7.8,50:56.1,18:13.4,5129,215660
4668F9DE,3C49AA57,Monterrey,53E57061,Matemáticas,2,39:35.2,51:45.8,717,225674
AA20C80A,7FB68715,México,08B65284,Matemáticas,9,01:45.8,05:45.1,2747,218192
09A474FF,1167FDAE,Berlín,D1B6161B,Matemáticas,5.8,43:12.3,57:19.3,7169,214470
D725521D,A2AB9C69,Santiago,304D73BA,Español,4.4,51:42.3,32:16.4,2316,226592
AF7AB632,A486798D,México,A57CA1E9,Matemáticas,7.8,40:46.4,03:48.0,2514,218075
5AB0DED7,1167FDAE,Berlín,90367EA4,Español,9,03:47.5,14:45.2,4191,212313
681FCBD2,D1AE6FE2,México,21173C59,Español,7,39:53.0,49:01.8,4120,224106
1B4E26B9,1167FDAE,Berlín,1A0D8B31,Español,6.8,37:07.1,37:45.7,3371,216668
98632035,9978663E,Madrid,44EF6352,Matemáticas,8.2,26:09.6,47:45.5,8436,224059
10A8C1CB,A486798D,México,7553FBC5,Matemáticas,8.6,08:59.2,56:15.8,6339,214406
DF9C5CAD,1167FDAE,Berlín,C6418AF0,Español,6.6,54:45.6,55:45.5,3644,217657
CD2C86B0,3C49AA57,Monterrey,329D1823,Matemáticas,7,42:33.4,11:14.3,5055,226165
5B27DD50,A486798D,México,176A123A,Español,4.4,55:28.0,26:40.6,1839,216079
9BE26A50,F030B0A5,Sevilla,B4EAFCDB,Matemáticas,3.8,37:07.9,36:40.4,3419,216627
6C0A64D7,AE9E4D9C,Phoenix,A466AB58,Español,5.8,08:04.8,41:47.5,2006,222268
3D0359EB,3C49AA57,Monterrey,53E57061,Matemáticas,4.8,04:46.1,59:03.0,2673,217832
4B4F9A09,A486798D,México,A57CA1E9,Español,9,53:36.4,09:46.7,4361,221188
154FCB71,A486798D,México,2B5DD894,Matemáticas,4.4,04:39.5,05:30.8,3605,212052
179F0486,D1AE6FE2,México,62901FFC,Español,5.8,57:26.0,20:31.7,4401,218966
947B6CE4,AFDB98BD,México,9D893BCB,Español,6.6,00:19.4,35:04.1,2050,216541
BB7DAF4B,9978663E,Madrid,456EBE2F,Español,7.6,45:03.5,03:57.3,4630,218080
C970B98A,3C81C45E,Barcelona,96B5267C,Español,6,42:21.6,01:29.5,3838,220886
EADA107A,A486798D,México,0EA62CAD,Matemáticas,5.8,03:31.1,38:37.0,4578,213380
FD646422,A486798D,México,EA11A637,Matemáticas,7.4,10:21.1,28:49.4,4676,212868
04BE8597,3C49AA57,Monterrey,55307DCA,Español,8.2,03:05.9,24:40.0,4813,215988
C383E590,AFDB98BD,México,17E37A57,Español,8.8,29:34.2,25:10.1,6738,223473
8C131C44,D1AE6FE2,México,21173C59,Matemáticas,3.8,41:01.6,00:38.5,3524,224357
FD9E547D,A486798D,México,2DD38A8B,Español,8.4,17:06.6,14:01.0,3390,218609
94B4E75B,1167FDAE,Berlín,929C93B6,Español,1.8,14:50.5,21:49.5,406,224886
78B07E01,F030B0A5,Sevilla,99CB5F4A,Español,3,55:25.3,18:00.9,1324,218839
243775D1,A2AB9C69,Santiago,E2ACA14A,Matemáticas,2.4,34:21.0,47:25.8,4342,213841
8752C05F,A2AB9C69,Santiago,E2ACA14A,Español,NULL,27:19.0,NULL,NULL,NULL
1D3D1CDE,A486798D,México,EA11A637,Español,5.8,52:03.6,38:58.6,2777,216732
D39177EA,A486798D,México,13E646F6,Matemáticas,3.6,56:20.5,36:50.3,2400,213288
207DADD1,A486798D,México,EA11A637,Español,7.4,46:10.6,34:58.8,2886,216534
330CE983,A486798D,México,EA11A637,Matemáticas,8.4,09:20.4,34:37.3,5027,213167
76361994,9978663E,Madrid,44EF6352,Español,5.2,06:13.1,41:56.7,2114,211638
D07EBB5C,D1AE6FE2,México,21173C59,Español,4.4,04:06.8,00:00.5,3305,220817
1479D8CF,D1AE6FE2,México,21173C59,Matemáticas,6.2,06:58.4,09:11.1,7238,223039
A36E524A,67BB77A5,Brasilia,03983A49,Matemáticas,8.4,59:49.7,59:53.6,2963,214631
31C8F4E0,7FB68715,México,427C9543,Matemáticas,9.2,18:05.8,25:20.3,7555,221727
D4ABE14E,A486798D,México,7B4B171D,Español,4.6,22:53.9,55:59.3,5353,220651
B1BBFF8F,A486798D,México,176A123A,Matemáticas,9.2,05:08.7,51:18.8,6236,214084
5CBCE2FE,F890389A,París,26E00EA4,Español,3,49:41.3,03:25.5,721,212004
1B42CE86,A486798D,México,FEEBEF8E,Matemáticas,5.6,33:42.2,50:44.7,3537,217374
A2583A56,3C49AA57,Monterrey,55307DCA,Español,5,26:25.0,07:56.1,6015,215125
42DC4891,7FB68715,México,7DED8B2B,Matemáticas,9.4,14:21.0,20:53.3,4725,221560
6.50E+07,D1AE6FE2,México,4EAD9229,Español,3.2,58:37.1,19:45.7,1256,227989
8867351E,9E8D7DEF,Curitiba,84B42FFC,Español,5.8,23:54.4,01:27.7,5484,222829
9464E7D4,3C49AA57,Monterrey,B49C1E57,Español,6.2,16:10.5,58:29.0,5909,214545
8.49E+26,A2AB9C69,Santiago,304D73BA,Español,5,11:07.2,06:07.5,3202,212073
62DFD70C,A486798D,México,B9337BA4,Español,8.4,59:40.0,24:14.3,4940,221677
F71AC5D0,9E8D7DEF,Curitiba,ACB90577,Español,6.6,32:29.2,56:17.2,5003,220664
C9CFE48C,9978663E,Madrid,E4F31EF2,Matemáticas,5.6,20:45.9,30:00.6,4120,226307
DD3D31CD,A486798D,México,B9337BA4,Matemáticas,5.2,03:36.8,27:51.5,8604,216143
1A42ED35,A486798D,México,0EA62CAD,Matemáticas,8.4,07:18.0,33:24.7,4365,213105
10A58DD7,A486798D,México,7553FBC5,Matemáticas,5.4,01:01.1,27:34.6,8763,219324
E6173460,A2AB9C69,Santiago,0EF19EE5,Matemáticas,5,02:39.3,33:39.1,5330,213112
4A5CE0FA,A486798D,México,9EFFF4B8,Español,5.4,55:21.0,21:17.7,1484,215806
8F2D93C5,4A1E545C,México,CA898FDD,Español,7.2,25:55.0,24:53.3,3524,221708
5D9F9F92,BC38F61F,Mazatlán,021F35C5,Español,3.2,26:49.7,26:31.1,3237,219260
E3EEEFD4,A2AB9C69,Santiago,6269483D,Matemáticas,NULL,21:58.9,NULL,NULL,NULL
7E96534C,A486798D,México,EA11A637,Español,8,24:08.2,16:21.1,2865,218758
9D6AA96B,A486798D,México,9EFFF4B8,Español,9.2,11:05.0,37:47.2,7348,223780
75727509,9E8D7DEF,Curitiba,E8602211,Matemáticas,6.6,00:05.4,47:44.2,2833,225556
F5C1C0F8,A486798D,México,7553FBC5,Español,8.2,53:02.4,44:39.0,2805,220146
D78063F3,A486798D,México,7B4B171D,Español,7.6,59:55.5,15:55.4,4540,218724
16B55FF7,F030B0A5,Sevilla,99CB5F4A,Matemáticas,NULL,23:14.3,NULL,NULL,NULL
0A68F317,A486798D,México,B9337BA4,Matemáticas,6.8,04:28.3,23:23.2,8260,215902
87DE01A2,3C49AA57,Monterrey,53E57061,Español,6.6,39:37.1,21:51.0,2395,226254
00E83300,E09B244A,México,749A1898,Español,1.8,53:43.1,24:30.7,4763,224957
9D37637C,7FB68715,México,CC5D52E3,Español,9.4,52:43.6,20:59.2,4687,224855
30094B74,AE9E4D9C,Phoenix,4BFD27E4,Español,3.8,44:11.1,00:57.6,995,211928
13F2E29B,67BB77A5,Brasilia,B6DC0F46,Matemáticas,6.4,05:57.4,02:07.1,10458,217976
7AF1CB96,A486798D,México,FEEBEF8E,Matemáticas,3.6,24:51.0,59:01.9,2032,222760
78DE3895,AFDB98BD,México,E6967690,Matemáticas,6,16:23.7,31:22.0,4268,221923
34EAF7CB,E09B244A,México,AF07F30C,Matemáticas,3.8,30:43.0,15:32.6,12773,218699
F7A239C0,3C49AA57,Monterrey,329D1823,Matemáticas,4.6,00:28.6,39:59.9,3775,219921
35D40EFD,0F150B72,Phoenix,0FAFF238,Matemáticas,3.2,02:54.9,31:42.0,8348,216344
D14F4C2A,4A1E545C,México,DC4F438F,Matemáticas,4.8,15:56.9,29:29.7,4392,219431
E5086EE6,9E8D7DEF,Curitiba,84B42FFC,Matemáticas,7.4,58:59.4,44:01.4,6247,223953
928B55BD,A486798D,México,176A123A,Matemáticas,8.8,06:02.0,51:57.7,6331,214121
5B10DD31,A486798D,México,B9337BA4,Español,3.8,36:27.4,25:59.6,2516,212744
DF6E6AFE,3C49AA57,Monterrey,6743EA6A,Español,6.6,00:41.2,51:53.6,6615,220461
A571AF37,A486798D,México,13E646F6,Español,9.2,15:30.2,21:58.3,3697,219029
941A54FE,7FB68715,México,133B1816,Español,7.8,51:39.0,56:22.9,4473,225822
E2F3F5CC,A2AB9C69,Santiago,304D73BA,Español,3.4,58:41.2,31:14.5,1938,225112
7E96534C,A486798D,México,EA11A637,Matemáticas,7.2,10:46.9,23:45.2,7650,215925
F9A84F61,4A1E545C,México,DC4F438F,Matemáticas,2.2,20:54.5,03:34.1,4668,218054
700E2852,A486798D,México,2B5DD894,Matemáticas,5,59:22.6,15:22.8,4516,212340
2D07405A,9978663E,Madrid,7D82C9A1,Español,2,15:58.3,46:03.0,1779,225510
DD907250,A486798D,México,B9337BA4,Español,7.4,48:46.8,43:18.8,3169,225439
8BE2B63C,A486798D,México,B9337BA4,Español,7.4,00:01.6,48:37.9,2872,217240
C5CFCDEE,AFDB98BD,México,B58F05B2,Matemáticas,2.8,18:13.1,24:38.1,370,212697
53885432,A486798D,México,EA11A637,Matemáticas,2.6,10:22.8,30:02.8,4667,212923
C6D3DAE7,9978663E,Madrid,B07371F6,Matemáticas,8,05:22.4,12:52.5,7223,215374
FFB21074,BC38F61F,Mazatlán,D9E831D1,Matemáticas,9,02:31.0,17:59.8,7949,223298
C8687D11,7FB68715,México,5467F1B9,Español,7,11:36.9,30:32.1,3525,219494
BC38CBE9,A486798D,México,7553FBC5,Matemáticas,8.4,07:07.2,57:50.0,6600,214507
495DAA32,9978663E,Madrid,44EF6352,Español,4.4,27:32.8,40:08.2,3948,216782
6DBD5DB6,3C49AA57,Monterrey,B49C1E57,Español,7,36:35.3,38:59.4,3717,216733
FA77D5A0,3C49AA57,Monterrey,C8DEAA98,Matemáticas,2.8,37:42.0,25:05.7,6398,223471
AF7AB632,A486798D,México,A57CA1E9,Español,7.2,47:31.8,14:44.0,4778,215491
B4DE37CB,A486798D,México,2DD38A8B,Matemáticas,8.2,04:46.4,27:48.7,11938,219338
806B31E0,F890389A,París,5B7D207A,Español,6,27:35.9,39:28.6,11454,225330
F9F6E71F,A486798D,México,7553FBC5,Matemáticas,5.8,52:31.7,27:56.7,8609,219347
2C7C9275,A486798D,México,9EFFF4B8,Español,2.8,11:41.8,07:10.0,3251,222978
BF456C6F,A486798D,México,D2F5812E,Matemáticas,3,25:47.3,14:38.2,2776,212311
FC123469,3C49AA57,Monterrey,53E57061,Matemáticas,5,15:21.4,17:10.8,7213,221434
1FFF762C,3C49AA57,Monterrey,329D1823,Español,7.8,57:44.2,15:23.7,4970,223214
4556C7A4,9978663E,Madrid,7D82C9A1,Español,2,48:53.3,23:34.2,2056,215915
ED873BDD,3C49AA57,Monterrey,55307DCA,Español,7,47:52.5,25:06.5,2217,212716
CD067ECE,A486798D,México,0EA62CAD,Matemáticas,6.6,02:53.4,42:29.9,5954,213585
C621DB0A,3C49AA57,Monterrey,B49C1E57,Matemáticas,8,28:41.2,55:22.7,5139,214338
737C2755,1167FDAE,Berlín,90367EA4,Matemáticas,8,54:31.5,22:55.8,5145,212631
62F214F6,3C49AA57,Monterrey,C4340E54,Español,4.6,33:22.9,54:19.2,1190,217579
63D7C08F,A486798D,México,7B4B171D,Español,7.2,48:09.5,01:24.4,4368,217933
FF0903B1,9978663E,Madrid,456EBE2F,Matemáticas,2,19:21.6,28:47.6,551,225058
66912F55,A486798D,México,7B4B171D,Español,7.8,47:54.7,57:28.9,2969,217749
CC84452A,A486798D,México,176A123A,Matemáticas,7.4,06:15.0,31:13.6,5059,212978
E3A4E3A8,3C49AA57,Monterrey,329D1823,Matemáticas,3.8,16:07.3,29:26.9,523,221865
E19B0E7E,A486798D,México,D2F5812E,Español,7,47:53.6,55:09.5,3965,217614
60292A6E,AFDB98BD,México,385500A7,Matemáticas,7.4,43:17.0,42:24.2,3254,222284
5969D3B8,3C49AA57,Monterrey,329D1823,Matemáticas,6.2,06:25.3,29:07.5,8407,221856
E59EA831,A486798D,México,A57CA1E9,Matemáticas,8.6,11:10.1,51:02.1,5874,217391
3E52A3D2,3C49AA57,Monterrey,55307DCA,Matemáticas,8,29:07.8,45:42.4,4475,211681
5826F908,3C49AA57,Monterrey,C8DEAA98,Matemáticas,6,51:36.6,57:46.0,3750,220716
F08BCE25,AFDB98BD,México,B58F05B2,Matemáticas,5,06:04.7,19:15.3,4312,215711
2CABE1FB,F030B0A5,Sevilla,99CB5F4A,Matemáticas,1.8,51:07.5,55:30.5,1877,214351
BDDA3482,F030B0A5,Sevilla,99CB5F4A,Español,3.4,55:12.8,22:14.1,1593,212611
22FBC00A,1167FDAE,Berlín,ACCA3A57,Matemáticas,9,09:51.0,53:31.8,6155,214216
E7A1F1AD,A486798D,México,FEEBEF8E,Matemáticas,6.2,36:04.0,27:32.3,9604,226480
A5D6B2B3,A486798D,México,0EA62CAD,Matemáticas,6.6,09:56.1,05:51.0,2517,212064
F12CCBBD,67BB77A5,Brasilia,B6DC0F46,Español,7.2,39:37.6,19:08.4,5935,218890
F4CB937E,A486798D,México,7553FBC5,Matemáticas,7.8,06:01.5,11:07.7,7377,215285
7F244D00,A486798D,México,13E646F6,Español,NULL,01:11.0,NULL,NULL,NULL
93D26E8C,1167FDAE,Berlín,929C93B6,Español,NULL,25:10.6,NULL,NULL,NULL
304F5C2F,9978663E,Madrid,456EBE2F,Matemáticas,3.4,20:48.5,38:03.8,974,216678
E7A1F1AD,A486798D,México,FEEBEF8E,Español,5,28:43.8,04:43.5,2110,226540
8C07D938,9978663E,Madrid,44EF6352,Español,6.2,46:22.7,44:42.5,3469,220151
573817A9,4A1E545C,México,CA898FDD,Español,7.4,21:39.4,53:04.4,5427,214180
B1F4DA6A,3C49AA57,Monterrey,B49C1E57,Español,8.6,33:12.4,15:18.4,5587,218679
32DAD1A3,67BB77A5,Brasilia,FB17AEE0,Español,8,05:37.8,46:13.7,2385,225513
EA1930E5,9978663E,Madrid,44EF6352,Español,2.6,43:26.1,21:51.3,2283,223401
9464E7D4,3C49AA57,Monterrey,B49C1E57,Matemáticas,7.8,35:34.3,45:21.1,3495,220181
339A3081,A486798D,México,13E646F6,Matemáticas,4.2,16:26.7,17:45.2,3644,212428
941EF9DC,A486798D,México,60FD0065,Matemáticas,6,00:36.9,23:42.5,4967,219128
C9868CA3,A486798D,México,FEEBEF8E,Matemáticas,NULL,44:11.4,NULL,NULL,NULL
541E4E70,1167FDAE,Berlín,289CED7E,Matemáticas,5.8,23:32.7,03:01.1,3942,220954
525C8515,3C49AA57,Monterrey,28BAEC90,Matemáticas,5.8,04:34.0,00:36.5,6907,214686
7994DD67,1167FDAE,Berlín,CEADDC79,Matemáticas,3.2,05:05.6,19:14.0,840,223328
41EE5356,F890389A,París,26E00EA4,Matemáticas,3.8,42:07.3,49:26.3,4518,225597
2D07405A,9978663E,Madrid,7D82C9A1,Matemáticas,3.4,09:05.1,15:16.3,355,224718
B803866F,AE9E4D9C,Phoenix,15C13213,Español,5.8,41:25.4,20:04.1,2305,224826
50C64275,A486798D,México,176A123A,Español,7,24:49.4,52:04.4,5221,222588
6F18069B,A2AB9C69,Santiago,E2ACA14A,Matemáticas,NULL,24:25.5,NULL,NULL,NULL
DE025EB2,1167FDAE,Berlín,90367EA4,Matemáticas,6.2,03:33.1,03:38.4,7134,214868
8E59FC70,AE9E4D9C,Phoenix,03BCD3B9,Matemáticas,6.2,02:57.5,55:27.8,6722,214347
AC53D344,F030B0A5,Sevilla,99CB5F4A,Matemáticas,2.4,23:13.3,10:22.7,1507,223073
01C03C02,4A1E545C,México,DC4F438F,Español,5.8,18:30.3,52:02.8,1912,217450
5E0ECDFA,D72C102D,Berlín,C65BF902,Español,4.6,19:02.8,29:05.5,3732,223574
782064A4,9978663E,Madrid,38A6F80C,Español,8.2,52:23.0,41:54.0,2918,213547
7B660D75,7FB68715,México,4B2E8458,Español,7.4,32:52.8,18:36.1,2708,226221
785D36BF,A486798D,México,B9337BA4,Español,6.2,18:27.3,39:34.4,4244,219902
C3D6F936,67BB77A5,Brasilia,6163354B,Español,8,53:57.8,38:50.1,5993,219871
1EA598D5,A486798D,México,D2F5812E,Español,6.8,15:21.1,46:51.0,1549,213812
705ABE09,A2AB9C69,Santiago,304D73BA,Español,3.6,21:45.8,37:33.0,915,226334
0A727258,F030B0A5,Sevilla,99CB5F4A,Español,2,14:03.3,24:23.0,588,215970
0DEDCF4A,A2AB9C69,Santiago,304D73BA,Español,3.8,37:57.4,10:59.1,1940,226441
8FAC97C8,9978663E,Madrid,44EF6352,Matemáticas,5.6,35:09.5,54:46.9,4738,220587
060859F8,A486798D,México,A57CA1E9,Matemáticas,3.6,20:26.8,02:15.2,2229,226072
4B4F9A09,A486798D,México,A57CA1E9,Matemáticas,8.4,05:29.5,49:43.6,5762,217300
083ECF8B,1167FDAE,Berlín,1A0D8B31,Matemáticas,5.6,49:41.8,29:00.1,5672,219404
C63238F5,A486798D,México,7B4B171D,Matemáticas,6.4,00:53.7,28:09.9,4972,212847
68936AF5,AFDB98BD,México,385500A7,Matemáticas,9.2,37:36.8,51:31.7,9920,220443
75C3D793,3C49AA57,Monterrey,55307DCA,Español,4.4,22:33.3,17:54.0,3294,215641
AF1AF707,A486798D,México,13E646F6,Español,7,10:15.8,12:06.1,3551,215334
F427FF28,3C49AA57,Monterrey,3A29787E,Español,7.8,12:16.5,10:15.3,6682,215246
EBB55FB6,A2AB9C69,Santiago,6269483D,Matemáticas,2.2,56:50.0,14:44.0,1026,226189
55E36703,7FB68715,México,E2FEC0DC,Español,9.4,03:41.6,29:09.6,4942,223576
871FE44B,7FB68715,México,427C9543,Matemáticas,7.2,16:22.5,17:42.4,7073,226463
D0333133,A486798D,México,A57CA1E9,Español,7.4,54:31.6,02:28.8,4024,214800
E5E00862,A486798D,México,EA11A637,Español,9.2,40:03.8,21:26.8,2305,219006
0EF2C51C,F890389A,París,77D5F2DB,Matemáticas,8.6,03:45.3,48:13.8,2629,224071
D2D53642,3C49AA57,Monterrey,28BAEC90,Matemáticas,4.8,04:02.3,09:51.7,7528,218396
FD58B9C8,4A1E545C,México,CA898FDD,Español,7.2,19:05.5,25:35.1,3152,221733
54B89DFD,D72C102D,Berlín,C65BF902,Matemáticas,NULL,16:50.3,NULL,NULL,NULL
D45C0FA7,F890389A,París,68799CC0,Matemáticas,2,43:38.3,47:45.5,2460,225557
3626AD09,9978663E,Madrid,E4F31EF2,Matemáticas,7,35:58.6,35:55.5,6396,223726
CB50BD04,67BB77A5,Brasilia,6163354B,Español,8.2,58:24.3,40:10.9,5983,219934
3949B7AE,3C49AA57,Monterrey,C8DEAA98,Matemáticas,4.8,53:57.3,52:44.3,3493,217493
5C7DF69B,A486798D,México,B9337BA4,Matemáticas,7.6,10:04.9,13:07.5,3237,212271
DCAB265D,3C49AA57,Monterrey,55307DCA,Matemáticas,6.4,58:36.4,25:39.6,5064,212735
14C066E9,A486798D,México,0EA62CAD,Español,4,10:14.8,39:17.0,5302,223819
0D7D9B29,0F150B72,Phoenix,0FAFF238,Matemáticas,5.8,12:26.9,26:57.2,4418,216098
85C04BF2,A486798D,México,B9337BA4,Español,7.8,00:55.4,40:26.7,2346,216799
0B0AF513,A486798D,México,9EFFF4B8,Español,7,55:44.3,15:56.1,4554,223232
A173979E,F030B0A5,Sevilla,B4EAFCDB,Español,8.2,57:50.5,36:02.1,2256,213251
E804D146,7FB68715,México,3FD6CC1B,Matemáticas,4.8,09:31.2,23:08.9,4199,215888
7EEB6A9E,A486798D,México,EA11A637,Matemáticas,3.8,09:43.8,55:45.7,2594,211846
1B984E10,A486798D,México,60FD0065,Matemáticas,3.8,04:37.3,46:05.2,6002,213756
A5B981F9,A486798D,México,2B5DD894,Español,7.2,07:31.7,59:32.9,3028,214615
1B7D97A1,A486798D,México,D2F5812E,Matemáticas,4.6,25:00.0,40:42.1,4503,213482
115DC9B6,AE9E4D9C,Phoenix,D4213C76,Matemáticas,NULL,10:03.5,NULL,NULL,NULL
333DBEA4,9978663E,Madrid,38A6F80C,Matemáticas,6,01:28.4,50:42.3,6361,214053
36D73C99,D1AE6FE2,México,62901FFC,Matemáticas,6,13:52.6,04:20.0,6488,222894
F6E1F0FA,A486798D,México,B9337BA4,Español,6,12:39.0,52:21.8,5933,225694
EC75AB29,A486798D,México,FEEBEF8E,Matemáticas,6.8,04:46.2,17:00.2,7391,215584
8D470908,AFDB98BD,México,17E37A57,Matemáticas,8.2,24:12.8,44:43.4,8076,217049
FCD979F3,AE9E4D9C,Phoenix,47953AF6,Español,6.6,54:26.9,50:02.6,3282,217320
C1548512,9978663E,Madrid,456EBE2F,Matemáticas,4.6,20:13.3,12:12.0,2791,223112
761E4DAD,A2AB9C69,Santiago,0EF19EE5,Español,5.8,04:00.1,43:14.1,5927,216944
6AFF1223,A486798D,México,B9337BA4,Matemáticas,9,15:12.3,22:50.4,11203,221635
40BCA0E3,F890389A,París,77D5F2DB,Matemáticas,2.8,09:20.7,54:43.5,2672,224214
CA029342,A2AB9C69,Santiago,6269483D,Español,4.8,16:01.3,54:02.6,2043,228370
E2B2A6C1,1167FDAE,Berlín,CEADDC79,Matemáticas,4.4,56:09.0,01:59.9,3882,214773
2FB6717B,A486798D,México,B9337BA4,Español,8.8,52:19.3,38:38.7,6296,219861
F6CDA47F,A486798D,México,7553FBC5,Matemáticas,7.4,08:13.6,24:47.7,4140,212702
1C5C478A,A486798D,México,0EA62CAD,Matemáticas,4,54:19.5,46:10.3,6152,213761
E4D46D98,9978663E,Madrid,7D82C9A1,Matemáticas,2.4,35:59.6,42:41.8,3760,220046
3D72AA97,9978663E,Madrid,E4F31EF2,Español,7,39:50.4,40:08.1,7047,222212
97F34404,1167FDAE,Berlín,D1B6161B,Español,8.4,52:59.9,56:00.3,3450,217679
6.13E+04,9978663E,Madrid,38A6F80C,Español,6.4,46:01.8,25:59.0,5932,221748
8637E51E,3C81C45E,Barcelona,F07846A8,Matemáticas,7.4,58:09.2,04:45.3,3719,218125
2B10328B,9978663E,Madrid,38A6F80C,Matemáticas,3.4,25:32.1,33:32.0,3920,216440
776C2CB5,9978663E,Madrid,E4F31EF2,Matemáticas,3.8,41:22.0,37:23.6,3321,226333
1C67E386,A486798D,México,9EFFF4B8,Español,6.6,10:34.6,52:32.6,2484,217481
7C5DD043,A486798D,México,0EA62CAD,Matemáticas,4.8,02:53.5,14:09.0,7831,215458
1ACEBB11,7FB68715,México,133B1816,Español,6.8,42:02.7,19:36.7,5256,224817
3636AC65,A486798D,México,2DD38A8B,Matemáticas,3.6,16:19.3,48:37.9,1904,213916
ADAE120E,7FB68715,México,E2FEC0DC,Español,7.4,49:09.6,26:34.9,2026,223508
A803F4D5,3C49AA57,Monterrey,329D1823,Español,3.4,08:02.8,32:45.5,1140,219607
47FF51F9,9E8D7DEF,Curitiba,E8602211,Matemáticas,7,20:12.3,56:46.9,2168,225837
55B065C2,A486798D,México,2B5DD894,Español,6,24:26.3,01:33.6,2124,217942
A8521B52,3C49AA57,Monterrey,53E57061,Matemáticas,3.8,41:27.6,33:17.6,6628,221988
7C7EFEBE,AE9E4D9C,Phoenix,03BCD3B9,Matemáticas,6.8,29:18.4,03:18.3,3598,220968
20C537F9,3C49AA57,Monterrey,53E57061,Español,9.2,11:19.1,53:13.8,2487,225717
5C6F99F5,E09B244A,México,749A1898,Matemáticas,4,44:03.2,02:42.2,3459,220937
